step,Monolithic,Static2Layer,ARH,Dissonance
634,91.5,93.10000000000001,93.0,0.0
635,91.5,93.10000000000001,93.0,0.0
636,91.5,93.10000000000001,93.0,0.0
637,91.5,93.10000000000001,93.0,0.0
638,91.5,93.10000000000001,93.0,0.0
639,91.5,93.10000000000001,93.0,0.0
640,91.5,93.10000000000001,93.0,0.0
641,91.5,93.10000000000001,93.0,0.0
642,91.5,93.10000000000001,93.0,0.0
643,91.5,93.10000000000001,93.0,0.0
644,91.5,93.10000000000001,93.0,0.0
645,91.5,93.10000000000001,93.0,0.0
646,91.5,93.10000000000001,93.0,0.0
647,91.5,93.10000000000001,93.0,0.0
648,91.5,93.10000000000001,93.0,0.0
649,91.5,93.10000000000001,93.0,0.0
650,91.5,93.10000000000001,93.0,0.0
651,91.5,93.10000000000001,93.0,0.0
652,91.5,93.10000000000001,93.0,0.0
653,91.5,93.10000000000001,93.0,0.0
654,91.5,93.10000000000001,93.0,0.0
655,91.5,93.10000000000001,93.0,0.0
656,91.5,93.10000000000001,93.0,0.0
657,91.5,93.10000000000001,93.0,0.0
658,91.5,93.10000000000001,93.0,0.0
659,91.5,93.10000000000001,93.0,0.0
660,91.5,93.10000000000001,93.0,0.0
661,91.5,93.10000000000001,93.0,0.0
662,91.5,93.10000000000001,93.0,0.0
663,91.5,93.10000000000001,93.0,0.0
664,91.5,93.10000000000001,93.0,0.0
665,91.5,93.10000000000001,93.0,0.0
666,91.5,93.10000000000001,93.0,0.0
667,91.5,93.10000000000001,93.0,0.0
668,91.5,93.10000000000001,93.0,0.0
669,91.5,93.10000000000001,93.0,0.0
670,91.5,93.10000000000001,93.0,0.0
671,91.5,93.10000000000001,93.0,0.0
672,91.5,93.10000000000001,93.0,0.0
673,91.5,93.10000000000001,93.0,0.0
674,91.5,93.10000000000001,93.0,0.0
675,91.5,93.10000000000001,93.0,0.0
676,91.5,93.10000000000001,93.0,0.0
677,91.5,93.10000000000001,93.0,0.0
678,91.5,93.10000000000001,93.0,0.0
679,91.5,93.10000000000001,93.0,0.0
680,91.5,93.10000000000001,93.0,0.0
681,91.5,93.10000000000001,93.0,0.0
682,91.5,93.10000000000001,93.0,0.0
683,91.5,93.10000000000001,93.0,0.0
684,91.5,93.10000000000001,93.0,0.0
685,91.5,93.10000000000001,93.0,0.0
686,91.5,93.10000000000001,93.0,0.0
687,91.5,93.10000000000001,93.0,0.0
688,91.5,93.10000000000001,93.0,0.0
689,91.5,93.10000000000001,93.0,0.0
690,91.5,93.10000000000001,93.0,0.0
691,91.5,93.10000000000001,93.0,0.0
692,91.5,93.10000000000001,93.0,0.0
693,91.5,93.10000000000001,93.0,0.0
694,91.5,93.10000000000001,93.0,0.0
695,91.5,93.10000000000001,93.0,0.0
696,91.5,93.10000000000001,93.0,0.0
697,91.5,93.10000000000001,93.0,0.0
698,91.5,93.10000000000001,93.0,0.0
699,91.5,93.10000000000001,93.0,0.0
700,91.5,93.10000000000001,93.0,0.0
701,91.5,93.10000000000001,93.0,0.0
702,91.5,93.10000000000001,93.0,0.0
703,91.5,93.10000000000001,93.0,0.0
704,91.5,93.10000000000001,93.0,0.0
705,91.5,93.10000000000001,93.0,0.0
706,91.5,93.10000000000001,93.0,0.0
707,91.5,93.10000000000001,93.0,0.0
708,91.5,93.10000000000001,93.0,0.0
709,91.5,93.10000000000001,93.0,0.0
710,91.5,93.10000000000001,93.0,0.0
711,91.5,93.10000000000001,93.0,0.0
712,91.5,93.10000000000001,93.0,0.0
713,91.5,93.10000000000001,93.0,0.0
714,91.5,93.10000000000001,93.0,0.0
715,91.5,93.10000000000001,93.0,0.0
716,91.5,93.10000000000001,93.0,0.0
717,91.5,93.10000000000001,93.0,0.0
718,91.5,93.10000000000001,93.0,0.0
719,91.5,93.10000000000001,93.0,0.0
720,91.5,93.10000000000001,93.0,0.0
721,91.5,93.10000000000001,93.0,0.0
722,91.5,93.10000000000001,93.0,0.0
723,91.5,93.10000000000001,93.0,0.0
724,91.5,93.10000000000001,93.0,0.0
725,91.5,93.10000000000001,93.0,0.0
726,91.5,93.10000000000001,93.0,0.0
727,91.5,93.10000000000001,93.0,0.0
728,91.5,93.10000000000001,93.0,0.0
729,91.5,93.10000000000001,93.0,0.0
730,91.5,93.10000000000001,93.0,0.0
731,91.5,93.10000000000001,93.0,0.0
732,91.5,93.10000000000001,93.0,0.0
733,91.5,93.10000000000001,93.0,0.0
734,91.5,93.10000000000001,93.0,0.0
735,91.5,93.10000000000001,93.0,0.0
736,91.5,93.10000000000001,93.0,0.0
737,91.5,93.10000000000001,93.0,0.0
738,91.5,93.10000000000001,93.0,0.0
739,91.5,93.10000000000001,93.0,0.0
740,91.5,93.10000000000001,93.0,0.0
741,91.5,93.10000000000001,93.0,0.0
742,91.5,93.10000000000001,93.0,0.0
743,91.5,93.10000000000001,93.0,0.0
744,91.5,93.10000000000001,93.0,0.0
745,91.5,93.10000000000001,93.0,0.0
746,91.5,93.10000000000001,93.0,0.0
747,91.5,93.10000000000001,93.0,0.0
748,91.5,93.10000000000001,93.0,0.0
749,91.5,93.10000000000001,93.0,0.0
750,91.5,93.10000000000001,93.0,0.0
751,91.5,93.10000000000001,93.0,0.0
752,91.5,93.10000000000001,93.0,0.0
753,91.5,93.10000000000001,93.0,0.0
754,91.5,93.10000000000001,93.0,0.0
755,91.5,93.10000000000001,93.0,0.0
756,91.5,93.10000000000001,93.0,0.0
757,91.5,93.10000000000001,93.0,0.0
758,91.5,93.10000000000001,93.0,0.0
759,91.5,93.10000000000001,93.0,0.0
760,91.5,93.10000000000001,93.0,0.0
761,91.5,93.10000000000001,93.0,0.0
762,91.5,93.10000000000001,93.0,0.0
763,91.5,93.10000000000001,93.0,0.0
764,91.5,93.10000000000001,93.0,0.0
765,91.5,93.10000000000001,93.0,0.0
766,91.5,93.10000000000001,93.0,0.0
767,91.5,93.10000000000001,93.0,0.0
768,91.5,93.10000000000001,93.0,0.0
769,91.5,93.10000000000001,93.0,0.0
770,91.5,93.10000000000001,93.0,0.0
771,91.5,93.10000000000001,93.0,0.0
772,91.5,93.10000000000001,93.0,0.0
773,91.5,93.10000000000001,93.0,0.0
774,91.5,93.10000000000001,93.0,0.0
775,91.5,93.10000000000001,93.0,0.0
776,91.5,93.10000000000001,93.0,0.0
777,91.5,93.10000000000001,93.0,0.0
778,91.5,93.10000000000001,93.0,0.0
779,91.5,93.10000000000001,93.0,0.0
780,91.5,93.10000000000001,93.0,0.0
781,91.5,93.10000000000001,93.0,0.0
782,91.5,93.10000000000001,93.0,0.0
783,91.5,93.10000000000001,93.0,0.0
784,91.5,93.10000000000001,93.0,0.0
785,91.5,93.10000000000001,93.0,0.0
786,91.5,93.10000000000001,93.0,0.0
787,91.5,93.10000000000001,93.0,0.0
788,91.5,93.10000000000001,93.0,0.0
789,91.5,93.10000000000001,93.0,0.0
790,91.5,93.10000000000001,93.0,0.0
791,91.5,93.10000000000001,93.0,0.0
792,91.5,93.10000000000001,93.0,0.0
793,91.5,93.10000000000001,93.0,0.0
794,91.5,93.10000000000001,93.0,0.0
795,91.5,93.10000000000001,93.0,0.0
796,91.5,93.10000000000001,93.0,0.0
797,91.5,93.10000000000001,93.0,0.0
798,91.5,93.10000000000001,93.0,0.0
799,91.5,93.10000000000001,93.0,0.0
800,91.5,93.10000000000001,93.0,0.0
801,91.5,93.10000000000001,93.0,0.0
802,91.5,93.10000000000001,93.0,0.0
803,91.5,93.10000000000001,93.0,0.0
804,91.5,93.10000000000001,93.0,0.0
805,91.5,93.10000000000001,93.0,0.0
806,91.5,93.10000000000001,93.0,0.0
807,91.5,93.10000000000001,93.0,0.0
808,91.5,93.10000000000001,93.0,0.0
809,91.5,93.10000000000001,93.0,0.0
810,91.5,93.10000000000001,93.0,0.0
811,91.5,93.10000000000001,93.0,0.0
812,91.5,93.10000000000001,93.0,0.0
813,91.5,93.10000000000001,93.0,0.0
814,91.5,93.10000000000001,93.0,0.0
815,91.5,93.10000000000001,93.0,0.0
816,91.5,93.10000000000001,93.0,0.0
817,91.5,93.10000000000001,93.0,0.0
818,91.5,93.10000000000001,93.0,0.0
819,91.5,93.10000000000001,93.0,0.0
820,91.5,93.10000000000001,93.0,0.0
821,91.5,93.10000000000001,93.0,0.0
822,91.5,93.10000000000001,93.0,0.0
823,91.5,93.10000000000001,93.0,0.0
824,91.5,93.10000000000001,93.0,0.0
825,91.5,93.10000000000001,93.0,0.0
826,91.5,93.10000000000001,93.0,0.0
827,91.5,93.10000000000001,93.0,0.0
828,91.5,93.10000000000001,93.0,0.0
829,91.5,93.10000000000001,93.0,0.0
830,91.5,93.10000000000001,93.0,0.0
831,91.5,93.10000000000001,93.0,0.0
832,91.5,93.10000000000001,93.0,0.0
833,91.5,93.10000000000001,93.0,0.0
834,91.5,93.10000000000001,93.0,0.0
835,91.5,93.10000000000001,93.0,0.0
836,91.5,93.10000000000001,93.0,0.0
837,91.5,93.10000000000001,93.0,0.0
838,91.5,93.10000000000001,93.0,0.0
839,91.5,93.10000000000001,93.0,0.0
840,91.5,93.10000000000001,93.0,0.0
841,91.5,93.10000000000001,93.0,0.0
842,91.5,93.10000000000001,93.0,0.0
843,91.5,93.10000000000001,93.0,0.0
844,91.5,93.10000000000001,93.0,0.0
845,91.5,93.10000000000001,93.0,0.0
846,91.5,93.10000000000001,93.0,0.0
847,91.5,93.10000000000001,93.0,0.0
848,91.5,93.10000000000001,93.0,0.0
849,91.5,93.10000000000001,93.0,0.0
850,91.5,93.10000000000001,93.0,0.0
851,91.5,93.10000000000001,93.0,0.0
852,91.5,93.10000000000001,93.0,0.0
853,91.5,93.10000000000001,93.0,0.0
854,91.5,93.10000000000001,93.0,0.0
855,91.5,93.10000000000001,93.0,0.0
856,91.5,93.10000000000001,93.0,0.0
857,91.5,93.10000000000001,93.0,0.0
858,91.5,93.10000000000001,93.0,0.0
859,91.5,93.10000000000001,93.0,0.0
860,91.5,93.10000000000001,93.0,0.0
861,91.5,93.10000000000001,93.0,0.0
862,91.5,93.10000000000001,93.0,0.0
863,91.5,93.10000000000001,93.0,0.0
864,91.5,93.10000000000001,93.0,0.0
865,91.5,93.10000000000001,93.0,0.0
866,91.5,93.10000000000001,93.0,0.0
867,91.5,93.10000000000001,93.0,0.0
868,91.5,93.10000000000001,93.0,0.0
869,91.5,93.10000000000001,93.0,0.0
870,91.5,93.10000000000001,93.0,0.0
871,91.5,93.10000000000001,93.0,0.0
872,91.5,93.10000000000001,93.0,0.0
873,91.5,93.10000000000001,93.0,0.0
874,91.5,93.10000000000001,93.0,0.0
875,91.5,93.10000000000001,93.0,0.0
876,91.5,93.10000000000001,93.0,0.0
877,91.5,93.10000000000001,93.0,0.0
878,91.5,93.10000000000001,93.0,0.0
879,91.5,93.10000000000001,93.0,0.0
880,91.5,93.10000000000001,93.0,0.0
881,91.5,93.10000000000001,93.0,0.0
882,91.5,93.10000000000001,93.0,0.0
883,91.5,93.10000000000001,93.0,0.0
884,91.5,93.10000000000001,93.0,0.0
885,91.5,93.10000000000001,93.0,0.0
886,91.5,93.10000000000001,93.0,0.0
887,91.5,93.10000000000001,93.0,0.0
888,91.5,93.10000000000001,93.0,0.0
889,91.5,93.10000000000001,93.0,0.0
890,91.5,93.10000000000001,93.0,0.0
891,91.5,93.10000000000001,93.0,0.0
892,91.5,93.10000000000001,93.0,0.0
893,91.5,93.10000000000001,93.0,0.0
894,91.5,93.10000000000001,93.0,0.0
895,91.5,93.10000000000001,93.0,0.0
896,91.5,93.10000000000001,93.0,0.0
897,91.5,93.10000000000001,93.0,0.0
898,91.5,93.10000000000001,93.0,0.0
899,91.5,93.10000000000001,93.0,0.0
900,91.5,93.10000000000001,93.0,0.0
901,91.5,93.10000000000001,93.0,0.0
902,91.5,93.10000000000001,93.0,0.0
903,91.5,93.10000000000001,93.0,0.0
904,91.5,93.10000000000001,93.0,0.0
905,91.5,93.10000000000001,93.0,0.0
906,91.5,93.10000000000001,93.0,0.0
907,91.5,93.10000000000001,93.0,0.0
908,91.5,93.10000000000001,93.0,0.0
909,91.5,93.10000000000001,93.0,0.0
910,91.5,93.10000000000001,93.0,0.0
911,91.5,93.10000000000001,93.0,0.0
912,91.5,93.10000000000001,93.0,0.0
913,91.5,93.10000000000001,93.0,0.0
914,91.5,93.10000000000001,93.0,0.0
915,91.5,93.10000000000001,93.0,0.0
916,91.5,93.10000000000001,93.0,0.0
917,91.5,93.10000000000001,93.0,0.0
918,91.5,93.10000000000001,93.0,0.0
919,91.5,93.10000000000001,93.0,0.0
920,91.5,93.10000000000001,93.0,0.0
921,91.5,93.10000000000001,93.0,0.0
922,91.5,93.10000000000001,93.0,0.0
923,91.5,93.10000000000001,93.0,0.0
924,91.5,93.10000000000001,93.0,0.0
925,91.5,93.10000000000001,93.0,0.0
926,91.5,93.10000000000001,93.0,0.0
927,91.5,93.10000000000001,93.0,0.0
928,91.5,93.10000000000001,93.0,0.0
929,91.5,93.10000000000001,93.0,0.0
930,91.5,93.10000000000001,93.0,0.0
931,91.5,93.10000000000001,93.0,0.0
932,91.5,93.10000000000001,93.0,0.0
933,91.5,93.10000000000001,93.0,0.0
934,91.5,93.10000000000001,93.0,0.0
935,91.5,93.10000000000001,93.0,0.0
936,91.5,93.10000000000001,93.0,0.0
937,91.5,93.10000000000001,93.0,0.0
938,91.5,93.10000000000001,93.0,0.0
939,91.5,93.10000000000001,93.0,0.0
940,91.5,93.10000000000001,93.0,0.0
941,91.5,93.10000000000001,93.0,0.0
942,91.5,93.10000000000001,93.0,0.0
943,91.5,93.10000000000001,93.0,0.0
944,91.5,93.10000000000001,93.0,0.0
945,91.5,93.10000000000001,93.0,0.0
946,91.5,93.10000000000001,93.0,0.0
947,91.5,93.10000000000001,93.0,0.0
948,91.5,93.10000000000001,93.0,0.0
949,91.5,93.10000000000001,93.0,0.0
950,91.5,93.10000000000001,93.0,0.0
951,91.5,93.10000000000001,93.0,0.0
952,91.5,93.10000000000001,93.0,0.0
953,91.5,93.10000000000001,93.0,0.0
954,91.5,93.10000000000001,93.0,0.0
955,91.5,93.10000000000001,93.0,0.0
956,91.5,93.10000000000001,93.0,0.0
957,91.5,93.10000000000001,93.0,0.0
958,91.5,93.10000000000001,93.0,0.0
959,91.5,93.10000000000001,93.0,0.0
960,91.5,93.10000000000001,93.0,0.0
961,91.5,93.10000000000001,93.0,0.0
962,91.5,93.10000000000001,93.0,0.0
963,91.5,93.10000000000001,93.0,0.0
964,91.5,93.10000000000001,93.0,0.0
965,91.5,93.10000000000001,93.0,0.0
966,91.5,93.10000000000001,93.0,0.0
967,91.5,93.10000000000001,93.0,0.0
968,91.5,93.10000000000001,93.0,0.0
969,91.5,93.10000000000001,93.0,0.0
970,91.5,93.10000000000001,93.0,0.0
971,91.5,93.10000000000001,93.0,0.0
972,91.5,93.10000000000001,93.0,0.0
973,91.5,93.10000000000001,93.0,0.0
974,91.5,93.10000000000001,93.0,0.0
975,91.5,93.10000000000001,93.0,0.0
976,91.5,93.10000000000001,93.0,0.0
977,91.5,93.10000000000001,93.0,0.0
978,91.5,93.10000000000001,93.0,0.0
979,91.5,93.10000000000001,93.0,0.0
980,91.5,93.10000000000001,93.0,0.0
981,91.5,93.10000000000001,93.0,0.0
982,91.5,93.10000000000001,93.0,0.0
983,91.5,93.10000000000001,93.0,0.0
984,91.5,93.10000000000001,93.0,0.0
985,91.5,93.10000000000001,93.0,0.0
986,91.5,93.10000000000001,93.0,0.0
987,91.5,93.10000000000001,93.0,0.0
988,91.5,93.10000000000001,93.0,0.0
989,91.5,93.10000000000001,93.0,0.0
990,91.5,93.10000000000001,93.0,0.0
991,91.5,93.10000000000001,93.0,0.0
992,91.5,93.10000000000001,93.0,0.0
993,91.5,93.10000000000001,93.0,0.0
994,91.5,93.10000000000001,93.0,0.0
995,91.5,93.10000000000001,93.0,0.0
996,91.5,93.10000000000001,93.0,0.0
997,91.5,93.10000000000001,93.0,0.0
998,91.5,93.10000000000001,93.0,0.0
999,91.5,93.10000000000001,93.0,0.0
1000,91.5,93.10000000000001,93.0,0.0
1001,91.5,93.10000000000001,93.0,0.0
1002,91.5,93.10000000000001,93.0,0.0
1003,91.5,93.10000000000001,93.0,0.0
1004,91.5,93.10000000000001,93.0,0.0
1005,91.5,93.10000000000001,93.0,0.0
1006,91.5,93.10000000000001,93.0,0.0
1007,91.5,93.10000000000001,93.0,0.0
1008,91.5,93.10000000000001,93.0,0.0
1009,91.5,93.10000000000001,93.0,0.0
1010,91.5,93.10000000000001,93.0,0.0
1011,91.5,93.10000000000001,93.0,0.0
1012,91.5,93.10000000000001,93.0,0.0
1013,91.5,93.10000000000001,93.0,0.0
1014,91.5,93.10000000000001,93.0,0.0
1015,91.5,93.10000000000001,93.0,0.0
1016,91.5,93.10000000000001,93.0,0.0
1017,91.5,93.10000000000001,93.0,0.0
1018,91.5,93.10000000000001,93.0,0.0
1019,91.5,93.10000000000001,93.0,0.0
1020,91.5,93.10000000000001,93.0,0.0
1021,91.5,93.10000000000001,93.0,0.0
1022,91.5,93.10000000000001,93.0,0.0
1023,91.5,93.10000000000001,93.0,0.0
1024,91.5,93.10000000000001,93.0,0.0
1025,91.5,93.10000000000001,93.0,0.0
1026,91.5,93.10000000000001,93.0,0.0
1027,91.5,93.10000000000001,93.0,0.0
1028,91.5,93.10000000000001,93.0,0.0
1029,91.5,93.10000000000001,93.0,0.0
1030,91.5,93.10000000000001,93.0,0.0
1031,91.5,93.10000000000001,93.0,0.0
1032,91.5,93.10000000000001,93.0,0.0
1033,91.5,93.10000000000001,93.0,0.0
1034,91.5,93.10000000000001,93.0,0.0
1035,91.5,93.10000000000001,93.0,0.0
1036,91.5,93.10000000000001,93.0,0.0
1037,91.5,93.10000000000001,93.0,0.0
1038,91.5,93.10000000000001,93.0,0.0
1039,91.5,93.10000000000001,93.0,0.0
1040,91.5,93.10000000000001,93.0,0.0
1041,91.5,93.10000000000001,93.0,0.0
1042,91.5,93.10000000000001,93.0,0.0
1043,91.5,93.10000000000001,93.0,0.0
1044,91.5,93.10000000000001,93.0,0.0
1045,91.5,93.10000000000001,93.0,0.0
1046,91.5,93.10000000000001,93.0,0.0
1047,91.5,93.10000000000001,93.0,0.0
1048,91.5,93.10000000000001,93.0,0.0
1049,91.5,93.10000000000001,93.0,0.0
1050,91.5,93.10000000000001,93.0,0.0
1051,91.5,93.10000000000001,93.0,0.0
1052,91.5,93.10000000000001,93.0,0.0
1053,91.5,93.10000000000001,93.0,0.0
1054,91.5,93.10000000000001,93.0,0.0
1055,91.5,93.10000000000001,93.0,0.0
1056,91.5,93.10000000000001,93.0,0.0
1057,91.5,93.10000000000001,93.0,0.0
1058,91.5,93.10000000000001,93.0,0.0
1059,91.5,93.10000000000001,93.0,0.0
1060,91.5,93.10000000000001,93.0,0.0
1061,91.5,93.10000000000001,93.0,0.0
1062,91.5,93.10000000000001,93.0,0.0
1063,91.5,93.10000000000001,93.0,0.0
1064,91.5,93.10000000000001,93.0,0.0
1065,91.5,93.10000000000001,93.0,0.0
1066,91.5,93.10000000000001,93.0,0.0
1067,91.5,93.10000000000001,93.0,0.0
1068,91.5,93.10000000000001,93.0,0.0
1069,91.5,93.10000000000001,93.0,0.0
1070,91.5,93.10000000000001,93.0,0.0
1071,91.5,93.10000000000001,93.0,0.0
1072,91.5,93.10000000000001,93.0,0.0
1073,91.5,93.10000000000001,93.0,0.0
1074,91.5,93.10000000000001,93.0,0.0
1075,91.5,93.10000000000001,93.0,0.0
1076,91.5,93.10000000000001,93.0,0.0
1077,91.5,93.10000000000001,93.0,0.0
1078,91.5,93.10000000000001,93.0,0.0
1079,91.5,93.10000000000001,93.0,0.0
1080,91.5,93.10000000000001,93.0,0.0
1081,91.5,93.10000000000001,93.0,0.0
1082,91.5,93.10000000000001,93.0,0.0
1083,91.5,93.10000000000001,93.0,0.0
1084,91.5,93.10000000000001,93.0,0.0
1085,91.5,93.10000000000001,93.0,0.0
1086,91.5,93.10000000000001,93.0,0.0
1087,91.5,93.10000000000001,93.0,0.0
1088,91.5,93.10000000000001,93.0,0.0
1089,91.5,93.10000000000001,93.0,0.0
1090,91.5,93.10000000000001,93.0,0.0
1091,91.5,93.10000000000001,93.0,0.0
1092,91.5,93.10000000000001,93.0,0.0
1093,91.5,93.10000000000001,93.0,0.0
1094,91.5,93.10000000000001,93.0,0.0
1095,91.5,93.10000000000001,93.0,0.0
1096,91.5,93.10000000000001,93.0,0.0
1097,91.5,93.10000000000001,93.0,0.0
1098,91.5,93.10000000000001,93.0,0.0
1099,91.5,93.10000000000001,93.0,0.0
1100,91.5,93.10000000000001,93.0,0.0
1101,91.5,93.10000000000001,93.0,0.0
1102,91.5,93.10000000000001,93.0,0.0
1103,91.5,93.10000000000001,93.0,0.0
1104,91.5,93.10000000000001,93.0,0.0
1105,91.5,93.10000000000001,93.0,0.0
1106,91.5,93.10000000000001,93.0,0.0
1107,91.5,93.10000000000001,93.0,0.0
1108,91.5,93.10000000000001,93.0,0.0
1109,91.5,93.10000000000001,93.0,0.0
1110,91.5,93.10000000000001,93.0,0.0
1111,91.5,93.10000000000001,93.0,0.0
1112,91.5,93.10000000000001,93.0,0.0
1113,91.5,93.10000000000001,93.0,0.0
1114,91.5,93.10000000000001,93.0,0.0
1115,91.5,93.10000000000001,93.0,0.0
1116,91.5,93.10000000000001,93.0,0.0
1117,91.5,93.10000000000001,93.0,0.0
1118,91.5,93.10000000000001,93.0,0.0
1119,91.5,93.10000000000001,93.0,0.0
1120,91.5,93.10000000000001,93.0,0.0
1121,91.5,93.10000000000001,93.0,0.0
1122,91.5,93.10000000000001,93.0,0.0
1123,91.5,93.10000000000001,93.0,0.0
1124,91.5,93.10000000000001,93.0,0.0
1125,91.5,93.10000000000001,93.0,0.0
1126,91.5,93.10000000000001,93.0,0.0
1127,91.5,93.10000000000001,93.0,0.0
1128,91.5,93.10000000000001,93.0,0.0
1129,91.5,93.10000000000001,93.0,0.0
1130,91.5,93.10000000000001,93.0,0.0
1131,91.5,93.10000000000001,93.0,0.0
1132,91.5,93.10000000000001,93.0,0.0
1133,91.5,93.10000000000001,93.0,0.0
1134,91.5,93.10000000000001,93.0,0.0
1135,91.5,93.10000000000001,93.0,0.0
1136,91.5,93.10000000000001,93.0,0.0
1137,91.5,93.10000000000001,93.0,0.0
1138,91.5,93.10000000000001,93.0,0.0
1139,91.5,93.10000000000001,93.0,0.0
1140,91.5,93.10000000000001,93.0,0.0
1141,91.5,93.10000000000001,93.0,0.0
1142,91.5,93.10000000000001,93.0,0.0
1143,91.5,93.10000000000001,93.0,0.0
1144,91.5,93.10000000000001,93.0,0.0
1145,91.5,93.10000000000001,93.0,0.0
1146,91.5,93.10000000000001,93.0,0.0
1147,91.5,93.10000000000001,93.0,0.0
1148,91.5,93.10000000000001,93.0,0.0
1149,91.5,93.10000000000001,93.0,0.0
1150,91.5,93.10000000000001,93.0,0.0
1151,91.5,93.10000000000001,93.0,0.0
1152,91.5,93.10000000000001,93.0,0.0
1153,91.5,93.10000000000001,93.0,0.0
1154,91.5,93.10000000000001,93.0,0.0
1155,91.5,93.10000000000001,93.0,0.0
1156,91.5,93.10000000000001,93.0,0.0
1157,91.5,93.10000000000001,93.0,0.0
1158,91.5,93.10000000000001,93.0,0.0
1159,91.5,93.10000000000001,93.0,0.0
1160,91.5,93.10000000000001,93.0,0.0
1161,91.5,93.10000000000001,93.0,0.0
1162,91.5,93.10000000000001,93.0,0.0
1163,91.5,93.10000000000001,93.0,0.0
1164,91.5,93.10000000000001,93.0,0.0
1165,91.5,93.10000000000001,93.0,0.0
1166,91.5,93.10000000000001,93.0,0.0
1167,91.5,93.10000000000001,93.0,0.0
1168,91.5,93.10000000000001,93.0,0.0
1169,91.5,93.10000000000001,93.0,0.0
1170,91.5,93.10000000000001,93.0,0.0
1171,91.5,93.10000000000001,93.0,0.0
1172,91.5,93.10000000000001,93.0,0.0
1173,91.5,93.10000000000001,93.0,0.0
1174,91.5,93.10000000000001,93.0,0.0
1175,91.5,93.10000000000001,93.0,0.0
1176,91.5,93.10000000000001,93.0,0.0
1177,91.5,93.10000000000001,93.0,0.0
1178,91.5,93.10000000000001,93.0,0.0
1179,91.5,93.10000000000001,93.0,0.0
1180,91.5,93.10000000000001,93.0,0.0
1181,91.5,93.10000000000001,93.0,0.0
1182,91.5,93.10000000000001,93.0,0.0
1183,91.5,93.10000000000001,93.0,0.0
1184,91.5,93.10000000000001,93.0,0.0
1185,91.5,93.10000000000001,93.0,0.0
1186,91.5,93.10000000000001,93.0,0.0
1187,91.5,93.10000000000001,93.0,0.0
1188,91.5,93.10000000000001,93.0,0.0
1189,91.5,93.10000000000001,93.0,0.0
1190,91.5,93.10000000000001,93.0,0.0
1191,91.5,93.10000000000001,93.0,0.0
1192,91.5,93.10000000000001,93.0,0.0
1193,91.5,93.10000000000001,93.0,0.0
1194,91.5,93.10000000000001,93.0,0.0
1195,91.5,93.10000000000001,93.0,0.0
1196,91.5,93.10000000000001,93.0,0.0
1197,91.5,93.10000000000001,93.0,0.0
1198,91.5,93.10000000000001,93.0,0.0
1199,91.5,93.10000000000001,93.0,0.0
1200,91.5,93.10000000000001,93.0,0.0
1201,91.5,93.10000000000001,93.0,0.0
1202,91.5,93.10000000000001,93.0,0.0
1203,91.5,93.10000000000001,93.0,0.0
1204,91.5,93.10000000000001,93.0,0.0
1205,91.5,93.10000000000001,93.0,0.0
1206,91.5,93.10000000000001,93.0,0.0
1207,91.5,93.10000000000001,93.0,0.0
1208,91.5,93.10000000000001,93.0,0.0
1209,91.5,93.10000000000001,93.0,0.0
1210,91.5,93.10000000000001,93.0,0.0
1211,91.5,93.10000000000001,93.0,0.0
1212,91.5,93.10000000000001,93.0,0.0
1213,91.5,93.10000000000001,93.0,0.0
1214,91.5,93.10000000000001,93.0,0.0
1215,91.5,93.10000000000001,93.0,0.0
1216,91.5,93.10000000000001,93.0,0.0
1217,91.5,93.10000000000001,93.0,0.0
1218,91.5,93.10000000000001,93.0,0.0
1219,91.5,93.10000000000001,93.0,0.0
1220,91.5,93.10000000000001,93.0,0.0
1221,91.5,93.10000000000001,93.0,0.0
1222,91.5,93.10000000000001,93.0,0.0
1223,91.5,93.10000000000001,93.0,0.0
1224,91.5,93.10000000000001,93.0,0.0
1225,91.5,93.10000000000001,93.0,0.0
1226,91.5,93.10000000000001,93.0,0.0
1227,91.5,93.10000000000001,93.0,0.0
1228,91.5,93.10000000000001,93.0,0.0
1229,91.5,93.10000000000001,93.0,0.0
1230,91.5,93.10000000000001,93.0,0.0
1231,91.5,93.10000000000001,93.0,0.0
1232,91.5,93.10000000000001,93.0,0.0
1233,91.5,93.10000000000001,93.0,0.0
1234,91.5,93.10000000000001,93.0,0.0
1235,91.5,93.10000000000001,93.0,0.0
1236,91.5,93.10000000000001,93.0,0.0
1237,91.5,93.10000000000001,93.0,0.0
1238,91.5,93.10000000000001,93.0,0.0
1239,91.5,93.10000000000001,93.0,0.0
1240,91.5,93.10000000000001,93.0,0.0
1241,91.5,93.10000000000001,93.0,0.0
1242,91.5,93.10000000000001,93.0,0.0
1243,91.5,93.10000000000001,93.0,0.0
1244,91.5,93.10000000000001,93.0,0.0
1245,91.5,93.10000000000001,93.0,0.0
